sutta_uid,language,abstract,url,priority
sn12.87,en,English translation of SN 12.87 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-06-Appativanivaggo-e.html,9
sn12.88,en,English translation of SN 12.88 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-07-Atappavaggo-e.html,9
sn12.89,en,English translation of SN 12.89 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-08-Viriyavaggo-e.html,9
sn12.90,en,English translation of SN 12.90 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-09-Sataccavaggo-e.html,9
sn12.91,en,English translation of SN 12.91 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-10-Sativaggo-e.html,9
sn12.92,en,English translation of SN 12.92 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-11-Sampajannavaggo-e.html,9
sn12.93,en,English translation of SN 12.93 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/09-12-Appamadavaggo-e.html,9
sn13.1,en,English translation of SN 13.1 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn13/sn13.001.than.html,3
sn13.1,en,English translation of SN 13.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.2,en,English translation of SN 13.2 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn13/sn13.002.than.html,3
sn13.2,en,English translation of SN 13.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.3,en,English translation of SN 13.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.4,en,English translation of SN 13.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.5,en,English translation of SN 13.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.6,en,English translation of SN 13.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.7,en,English translation of SN 13.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.8,en,English translation of SN 13.8 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn13/sn13.008.than.html,3
sn13.8,en,English translation of SN 13.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.8,fr,French translation of SN 13.8 from La Parole du Bouddha (translated from English translation).,http://www.tipitaka.fr/tipitaka/sutta/samyutta/sn13.8.html,2
sn13.9,en,English translation of SN 13.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.10,en,English translation of SN 13.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn13.11,en,English translation of SN 13.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/12-Abhisamaya-Samyutta/10-Abhisamayavaggo-e.html,9
sn14.1,en,English translation of SN 14.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.2,en,English translation of SN 14.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.3,en,English translation of SN 14.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.4,en,English translation of SN 14.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.5,en,English translation of SN 14.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.6,en,English translation of SN 14.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.7,en,English translation of SN 14.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.8,en,English translation of SN 14.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.9,en,English translation of SN 14.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.10,en,English translation of SN 14.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/01-Nanattavaggo-e.html,9
sn14.11,en,English translation of SN 14.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.12,en,English translation of SN 14.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.13,en,English translation of SN 14.13 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.14,en,English translation of SN 14.14 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.15,en,English translation of SN 14.15 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.16,en,English translation of SN 14.16 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.17,en,English translation of SN 14.17 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.18,en,English translation of SN 14.18 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.19,en,English translation of SN 14.19 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.20,en,English translation of SN 14.20 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.21,en,English translation of SN 14.21 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.22,en,English translation of SN 14.22 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/02-Sattadhatuvaggo-e.html,9
sn14.23,en,English translation of SN 14.23 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.24,en,English translation of SN 14.24 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.25,en,English translation of SN 14.25 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.26,en,English translation of SN 14.26 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.27,en,English translation of SN 14.27 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.28,en,English translation of SN 14.28 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.29,en,English translation of SN 14.29 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/03-Kammapathavaggo-e.html,9
sn14.30,en,English translation of SN 14.30 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.31,en,English translation of SN 14.31 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.32,en,English translation of SN 14.32 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.33,en,English translation of SN 14.33 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.34,en,English translation of SN 14.34 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.35,en,English translation of SN 14.35 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.36,en,English translation of SN 14.36 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.37,en,English translation of SN 14.37 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.38,en,English translation of SN 14.38 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn14.39,en,English translation of SN 14.39 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/13-Dhatu-Samyutta/04-Catudhatuvaggo-e.html,9
sn15.1,en,English translation of SN 15.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.2,en,English translation of SN 15.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.3,en,English translation of SN 15.3 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn15/sn15.003.than.html,3
sn15.3,en,English translation of SN 15.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.4,en,English translation of SN 15.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.5,en,English translation of SN 15.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.6,en,English translation of SN 15.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.7,en,English translation of SN 15.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.8,en,English translation of SN 15.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.9,en,English translation of SN 15.9 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn15/sn15.009.than.html,3
sn15.9,en,English translation of SN 15.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.10,en,English translation of SN 15.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/01-Tinakatthavaggo-e.html,9
sn15.11,en,English translation of SN 15.11 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn15/sn15.011.than.html,3
sn15.11,en,English translation of SN 15.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.12,en,English translation of SN 15.12 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn15/sn15.012.than.html,3
sn15.12,en,English translation of SN 15.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.13,en,English translation of SN 15.13 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.14,en,English translation of SN 15.14 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.14-19,en,English translation of SN 15.14-19 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn15/sn15.014.than.html,3
sn15.15,en,English translation of SN 15.15 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.16,en,English translation of SN 15.16 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.17,en,English translation of SN 15.17 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.18,en,English translation of SN 15.18 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.19,en,English translation of SN 15.19 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn15.20,en,English translation of SN 15.20 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/14-Anamatagga-Samyutta/02-Duggatavaggo-e.html,9
sn16.1,en,English translation of SN 16.1 from Access to Insight. Translator Maurice O\'Connell Walshe.,http://www.accesstoinsight.org/tipitaka/sn/sn16/sn16.001.wlsh.html,2
sn16.1,en,English translation of SN 16.1 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.2,en,English translation of SN 16.2 from Access to Insight. Translator Maurice O\'Connell Walshe.,http://www.accesstoinsight.org/tipitaka/sn/sn16/sn16.002.wlsh.html,2
sn16.2,en,English translation of SN 16.2 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.3,en,English translation of SN 16.3 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.4,en,English translation of SN 16.4 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.5,en,English translation of SN 16.5 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn16/sn16.005.than.html,3
sn16.5,en,English translation of SN 16.5 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.6,en,English translation of SN 16.6 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.7,en,English translation of SN 16.7 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.8,en,English translation of SN 16.8 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.9,en,English translation of SN 16.9 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.10,en,English translation of SN 16.10 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.11,en,English translation of SN 16.11 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.12,en,English translation of SN 16.12 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta2/15-Kassapa-Samyutta/01-Kassapavaggo-e.html,9
sn16.13,en,English translation of SN 16.13 from Access to Insight. Translator Maurice O\'Connell Walshe.,http://www.accesstoinsight.org/tipitaka/sn/sn16/sn16.013.wlsh.html,2
